ImagenesCaras/s1/1.pgm, 1, 
ImagenesCaras/s2/1.pgm, 2, 
ImagenesCaras/s3/1.pgm, 4, 
ImagenesCaras/s4/1.pgm, 4, 
ImagenesCaras/s5/1.pgm, 5, 
ImagenesCaras/s6/1.pgm, 6, 
ImagenesCaras/s7/1.pgm, 7, 
ImagenesCaras/s8/1.pgm, 8, 
ImagenesCaras/s9/1.pgm, 9, 
ImagenesCaras/s10/1.pgm, 10, 
ImagenesCaras/s11/1.pgm, 11, 
ImagenesCaras/s12/1.pgm, 12, 
ImagenesCaras/s13/1.pgm, 13, 
ImagenesCaras/s14/1.pgm, 14, 
ImagenesCaras/s15/1.pgm, 15, 
ImagenesCaras/s16/1.pgm, 15, 
ImagenesCaras/s17/1.pgm, 17, 
ImagenesCaras/s18/1.pgm, 18, 
ImagenesCaras/s19/1.pgm, 27, 
ImagenesCaras/s20/1.pgm, 20, 
ImagenesCaras/s21/1.pgm, 21, 
ImagenesCaras/s22/1.pgm, 22, 
ImagenesCaras/s23/1.pgm, 38, 
ImagenesCaras/s24/1.pgm, 24, 
ImagenesCaras/s25/1.pgm, 25, 
ImagenesCaras/s26/1.pgm, 26, 
ImagenesCaras/s27/1.pgm, 27, 
ImagenesCaras/s28/1.pgm, 37, 
ImagenesCaras/s29/1.pgm, 29, 
ImagenesCaras/s30/1.pgm, 30, 
ImagenesCaras/s31/1.pgm, 21, 
ImagenesCaras/s32/1.pgm, 32, 
ImagenesCaras/s33/1.pgm, 33, 
ImagenesCaras/s34/1.pgm, 34, 
ImagenesCaras/s35/1.pgm, 15, 
ImagenesCaras/s36/1.pgm, 7, 
ImagenesCaras/s37/1.pgm, 37, 
ImagenesCaras/s38/1.pgm, 38, 
ImagenesCaras/s39/1.pgm, 22, 
ImagenesCaras/s40/1.pgm, 40, 
ImagenesCaras/s41/1.pgm, 16, 
