ImagenesCaras/s1/6.pgm, 18, 
ImagenesCaras/s2/6.pgm, 2, 
ImagenesCaras/s3/6.pgm, 4, 
ImagenesCaras/s4/6.pgm, 12, 
ImagenesCaras/s5/6.pgm, 18, 
ImagenesCaras/s6/6.pgm, 6, 
ImagenesCaras/s7/6.pgm, 7, 
ImagenesCaras/s8/6.pgm, 8, 
ImagenesCaras/s9/6.pgm, 38, 
ImagenesCaras/s10/6.pgm, 10, 
ImagenesCaras/s11/6.pgm, 11, 
ImagenesCaras/s12/6.pgm, 18, 
ImagenesCaras/s13/6.pgm, 13, 
ImagenesCaras/s14/6.pgm, 14, 
ImagenesCaras/s15/6.pgm, 2, 
ImagenesCaras/s16/6.pgm, 2, 
ImagenesCaras/s17/6.pgm, 36, 
ImagenesCaras/s18/6.pgm, 18, 
ImagenesCaras/s19/6.pgm, 19, 
ImagenesCaras/s20/6.pgm, 21, 
ImagenesCaras/s21/6.pgm, 21, 
ImagenesCaras/s22/6.pgm, 22, 
ImagenesCaras/s23/6.pgm, 38, 
ImagenesCaras/s24/6.pgm, 24, 
ImagenesCaras/s25/6.pgm, 25, 
ImagenesCaras/s26/6.pgm, 26, 
ImagenesCaras/s27/6.pgm, 11, 
ImagenesCaras/s28/6.pgm, 37, 
ImagenesCaras/s29/6.pgm, 21, 
ImagenesCaras/s30/6.pgm, 30, 
ImagenesCaras/s31/6.pgm, 15, 
ImagenesCaras/s32/6.pgm, 2, 
ImagenesCaras/s33/6.pgm, 33, 
ImagenesCaras/s34/6.pgm, 34, 
ImagenesCaras/s35/6.pgm, 25, 
ImagenesCaras/s36/6.pgm, 16, 
ImagenesCaras/s37/6.pgm, 14, 
ImagenesCaras/s38/6.pgm, 38, 
ImagenesCaras/s39/6.pgm, 39, 
ImagenesCaras/s40/6.pgm, 40, 
ImagenesCaras/s41/6.pgm, 18, 
