ImagenesCaras/s1/9.pgm, 18, 
ImagenesCaras/s2/9.pgm, 2, 
ImagenesCaras/s3/9.pgm, 3, 
ImagenesCaras/s4/9.pgm, 4, 
ImagenesCaras/s5/9.pgm, 40, 
ImagenesCaras/s6/9.pgm, 6, 
ImagenesCaras/s7/9.pgm, 7, 
ImagenesCaras/s8/9.pgm, 8, 
ImagenesCaras/s9/9.pgm, 9, 
ImagenesCaras/s10/9.pgm, 38, 
ImagenesCaras/s11/9.pgm, 11, 
ImagenesCaras/s12/9.pgm, 12, 
ImagenesCaras/s13/9.pgm, 18, 
ImagenesCaras/s14/9.pgm, 11, 
ImagenesCaras/s15/9.pgm, 15, 
ImagenesCaras/s16/9.pgm, 2, 
ImagenesCaras/s17/9.pgm, 7, 
ImagenesCaras/s18/9.pgm, 18, 
ImagenesCaras/s19/9.pgm, 2, 
ImagenesCaras/s20/9.pgm, 7, 
ImagenesCaras/s21/9.pgm, 21, 
ImagenesCaras/s22/9.pgm, 22, 
ImagenesCaras/s23/9.pgm, 38, 
ImagenesCaras/s24/9.pgm, 24, 
ImagenesCaras/s25/9.pgm, 25, 
ImagenesCaras/s26/9.pgm, 26, 
ImagenesCaras/s27/9.pgm, 2, 
ImagenesCaras/s28/9.pgm, 2, 
ImagenesCaras/s29/9.pgm, 39, 
ImagenesCaras/s30/9.pgm, 30, 
ImagenesCaras/s31/9.pgm, 21, 
ImagenesCaras/s32/9.pgm, 2, 
ImagenesCaras/s33/9.pgm, 29, 
ImagenesCaras/s34/9.pgm, 34, 
ImagenesCaras/s35/9.pgm, 13, 
ImagenesCaras/s36/9.pgm, 7, 
ImagenesCaras/s37/9.pgm, 13, 
ImagenesCaras/s38/9.pgm, 38, 
ImagenesCaras/s39/9.pgm, 39, 
ImagenesCaras/s40/9.pgm, 40, 
ImagenesCaras/s41/9.pgm, 41, 
