ImagenesCaras/s1/4.pgm, 1, 
ImagenesCaras/s2/4.pgm, 2, 
ImagenesCaras/s3/4.pgm, 25, 
ImagenesCaras/s4/4.pgm, 4, 
ImagenesCaras/s5/4.pgm, 5, 
ImagenesCaras/s6/4.pgm, 6, 
ImagenesCaras/s7/4.pgm, 7, 
ImagenesCaras/s8/4.pgm, 8, 
ImagenesCaras/s9/4.pgm, 9, 
ImagenesCaras/s10/4.pgm, 10, 
ImagenesCaras/s11/4.pgm, 28, 
ImagenesCaras/s12/4.pgm, 26, 
ImagenesCaras/s13/4.pgm, 13, 
ImagenesCaras/s14/4.pgm, 14, 
ImagenesCaras/s15/4.pgm, 15, 
ImagenesCaras/s16/4.pgm, 41, 
ImagenesCaras/s17/4.pgm, 9, 
ImagenesCaras/s18/4.pgm, 18, 
ImagenesCaras/s19/4.pgm, 19, 
ImagenesCaras/s20/4.pgm, 20, 
ImagenesCaras/s21/4.pgm, 21, 
ImagenesCaras/s22/4.pgm, 22, 
ImagenesCaras/s23/4.pgm, 38, 
ImagenesCaras/s24/4.pgm, 24, 
ImagenesCaras/s25/4.pgm, 25, 
ImagenesCaras/s26/4.pgm, 26, 
ImagenesCaras/s27/4.pgm, 19, 
ImagenesCaras/s28/4.pgm, 28, 
ImagenesCaras/s29/4.pgm, 20, 
ImagenesCaras/s30/4.pgm, 30, 
ImagenesCaras/s31/4.pgm, 31, 
ImagenesCaras/s32/4.pgm, 32, 
ImagenesCaras/s33/4.pgm, 29, 
ImagenesCaras/s34/4.pgm, 34, 
ImagenesCaras/s35/4.pgm, 15, 
ImagenesCaras/s36/4.pgm, 7, 
ImagenesCaras/s37/4.pgm, 14, 
ImagenesCaras/s38/4.pgm, 9, 
ImagenesCaras/s39/4.pgm, 39, 
ImagenesCaras/s40/4.pgm, 5, 
ImagenesCaras/s41/4.pgm, 41, 
